"climbRate","Sgz","p","q","curRoll","absRoll","diffClb","diffRollRate","diffDiffClb","SaTime1","SaTime2","SaTime3","SaTime4","diffSaTime1","diffSaTime2","diffSaTime3","Sa","Goal"
26,-8,0.68,0.07,-0.5,-11,-2,0.002,-0.4,-7e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,-6e-04,0.023
-125,-28,-0.52,-0.06,0.4,-11,11,-0.009,-0.3,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.021
-102,-28,-0.53,-0.07,0.3,-11,11,-0.009,-0.2,-9e-04,-9e-04,-9e-04,-9e-04,1e-04,0,0,-9e-04,0.02
-80,-28,-0.55,-0.07,0.2,-11,11,-0.008,-0.1,-7e-04,-9e-04,-9e-04,-9e-04,1e-04,0,1e-04,-9e-04,0.021
13,-29,-0.41,0,-0.7,-12,4,0.012,0.4,-5e-04,-6e-04,-6e-04,-6e-04,1e-04,0,0,-6e-04,0.022
89,-27,0.14,0.02,-1,-12,4,0.031,0,-3e-04,-2e-04,-2e-04,-2e-04,-2e-04,0,-1e-04,-2e-04,0.023
-3,-25,0.42,0.12,-0.4,-11,-8,0.008,0.2,-7e-04,-6e-04,-6e-04,-5e-04,-2e-04,0,-2e-04,-5e-04,0.024
-75,-25,0.41,0.19,0,-11,-12,-0.009,-0.9,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.023
-276,-32,0.03,0.04,0.6,-10,-5,-0.023,1.3,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.02
-262,-39,-0.29,-0.06,0.4,-11,9,-0.023,1.1,-0.0011,-0.0011,-0.0011,-0.0011,1e-04,0,0,-0.0011,0.021
-243,-40,-0.33,-0.03,0.3,-11,9,-0.023,0.1,-9e-04,-0.0011,-0.0011,-0.0011,2e-04,0,1e-04,-0.0011,0.02
-198,-42,-0.36,-0.01,0.1,-11,6,0.007,-0.8,-4e-04,-5e-04,-5e-04,-6e-04,1e-04,0,1e-04,-6e-04,0.02
-96,-46,0.03,-0.01,-0.3,-11,7,0.024,-0.3,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,-3e-04,0.019
39,-47,0.35,-0.06,0.1,-11,14,0.021,-0.4,-4e-04,-3e-04,-3e-04,-3e-04,-2e-04,0,0,-3e-04,0.02
166,-45,0.46,-0.04,0.7,-10,6,0.003,0.2,-7e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,-6e-04,0.021
244,-27,-0.4,0.04,1,-10,0,-0.018,0,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.022
218,-22,-0.59,0.11,0.4,-11,-8,-0.015,-0.6,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.023
203,-21,-0.61,0.09,0.2,-11,-8,-0.014,0.3,-0.001,-0.001,-0.001,-0.001,1e-04,0,0,-0.001,0.022
190,-21,-0.64,0.08,0.1,-11,-7,-0.014,0.6,-8e-04,-0.001,-0.001,-0.001,2e-04,0,1e-04,-0.001,0.024
147,-19,-0.64,0.22,-0.4,-11,-11,0.006,-1.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.023
-270,-36,0.28,-0.1,-1.5,-12,31,0.022,-3,-4e-04,-4e-04,-4e-04,-4e-04,-1e-04,0,0,-4e-04,0.017
121,-38,0.36,-0.13,-0.8,-12,18,-0.007,0,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
341,-32,0.29,-0.09,-0.4,-11,12,-0.005,0.2,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.021
405,-21,0.22,0.06,0.1,-11,-8,-0.005,0.6,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.022
185,-8,0.19,0.12,0.6,-10,-10,0.004,0.2,-6e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,-6e-04,0.024
-175,-7,-0.44,0.21,0.5,-11,-18,-0.031,-0.3,-0.0013,-0.0013,-0.0013,-0.0013,0,0,0,-0.0013,0.021
-311,-12,-0.7,-0.08,-0.4,-11,1,-0.003,2.3,-8e-04,-8e-04,-8e-04,-9e-04,0,0,1e-04,-9e-04,0.019
-201,-16,-0.63,0.02,-1,-12,10,0.012,-1.8,-6e-04,-6e-04,-6e-04,-6e-04,0,0,1e-04,-6e-04,0.02
-116,-19,-0.41,0.01,-1.7,-13,5,0.022,-0.3,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.022
-88,-21,-0.12,0.17,-2,-13,-8,0.025,-2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.02
-110,-25,0.42,0.05,-1.6,-13,0,0.022,0.2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.019
-104,-27,0.54,-0.03,-1.4,-12,1,0.02,0.4,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.021
-124,-31,0.13,0.08,0.4,-11,-6,-0.024,0.2,-0.001,-0.001,-0.001,-0.0011,0,0,1e-04,-0.0011,0.018
-146,-33,0.03,-0.09,0.5,-11,-3,-0.014,1.2,-8e-04,-8e-04,-8e-04,-9e-04,0,0,1e-04,-9e-04,0.019
17,-35,-0.2,-0.06,0.3,-11,9,-0.013,0.5,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.018
35,-35,-0.22,-0.05,0.3,-11,9,-0.013,0.3,-8e-04,-9e-04,-9e-04,-9e-04,1e-04,0,0,-9e-04,0.02
213,-24,0.24,0.02,0.2,-11,2,0.01,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,-1e-04,0,0,-5e-04,0.021
-252,-19,-0.31,0.14,0.9,-10,-12,-0.017,0,-8e-04,-9e-04,-9e-04,-9e-04,1e-04,0,0,-9e-04,0.018
84,-31,-0.32,-0.05,-0.8,-12,10,0.002,-0.1,-6e-04,-7e-04,-7e-04,-7e-04,1e-04,0,0,-7e-04,0.021
66,-26,-0.04,0.12,-1.3,-12,-6,0.013,-0.5,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.02
74,-22,0.53,0.05,0.1,-11,0,0.008,-0.1,-6e-04,-5e-04,-5e-04,-5e-04,-2e-04,0,0,-5e-04,0.021
-106,-22,-0.04,0.11,1,-10,-10,-0.027,0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.02
-171,-26,-0.38,0.07,0.7,-10,-2,-0.019,-0.7,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,-0.001,0.021
-173,-27,-0.41,0.07,0.6,-10,-3,-0.018,-0.6,-9e-04,-9e-04,-9e-04,-0.001,-1e-04,0,1e-04,-0.001,0.02
-198,-29,-0.48,0.11,0.2,-11,-7,-0.005,-0.8,-6e-04,-7e-04,-7e-04,-8e-04,1e-04,0,1e-04,-8e-04,0.022
-247,-33,-0.39,0.21,-0.3,-11,-8,0.014,-1.6,-4e-04,-4e-04,-4e-04,-5e-04,0,0,0,-5e-04,0.019
-268,-49,0.33,0,-0.5,-11,5,0.028,0.2,-2e-04,-2e-04,-2e-04,-2e-04,-1e-04,0,0,-2e-04,0.024
-251,-53,0.52,0.4,0,-11,-10,-0.003,-4.9,-8e-04,-8e-04,-8e-04,-7e-04,0,0,-3e-04,-7e-04,0.021
-529,-66,0.18,0.16,0.7,-10,-7,-0.022,-1.8,-0.0011,-0.0011,-0.0011,-0.001,0,0,-2e-04,-0.001,0.019
-585,-72,0.03,-0.04,0.7,-10,-10,-0.025,1.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,-2e-04,-0.0011,0.015
-250,-88,-0.32,-0.19,0.4,-11,29,-0.01,-0.8,-7e-04,-9e-04,-9e-04,-9e-04,1e-04,0,0,-9e-04,0.016
-141,-89,-0.35,-0.16,0.2,-11,26,-0.003,-0.7,-4e-04,-5e-04,-5e-04,-7e-04,2e-04,0,2e-04,-7e-04,0.016
409,-81,0.19,0.01,0.1,-11,6,-0.004,-1.3,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.02
330,-64,-0.01,0.11,0.4,-11,-7,-0.009,-0.4,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.023
170,-58,-0.13,0.25,0.3,-11,-23,-0.01,-1.3,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
398,-30,-0.02,0.05,-0.7,-12,2,0.002,-0.3,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.021
184,-13,0.3,0.13,-0.3,-11,-10,0.01,0.1,-5e-04,-5e-04,-5e-04,-5e-04,-1e-04,0,0,-5e-04,0.02
-92,-11,0.05,0.11,0.6,-10,-9,-0.01,0,-9e-04,-8e-04,-8e-04,-8e-04,-2e-04,0,0,-8e-04,0.018
-107,-11,0.03,0.11,0.6,-10,-8,-0.01,0,-8e-04,-9e-04,-9e-04,-8e-04,0,0,-2e-04,-8e-04,0.019
-70,-14,-0.26,-0.1,0.4,-11,6,-0.014,2,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.017
-30,-15,-0.3,-0.06,0.3,-11,11,-0.013,0.5,-6e-04,-7e-04,-7e-04,-9e-04,1e-04,0,2e-04,-9e-04,0.018
-7,-15,-0.31,-0.07,0.2,-11,11,-0.002,-0.3,-6e-04,-6e-04,-6e-04,-7e-04,0,0,1e-04,-7e-04,0.017
563,14,0.39,-0.03,0.8,-10,6,-0.002,0,-8e-04,-7e-04,-7e-04,-6e-04,-3e-04,0,-2e-04,-6e-04,0.017
702,32,0.16,-0.04,1.4,-10,9,-0.015,-0.5,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.021
620,54,-0.18,0.1,1.4,-10,-10,-0.02,1.2,-9e-04,-9e-04,-9e-04,-9e-04,1e-04,0,0,-9e-04,0.023
129,71,-0.53,0.25,0.4,-11,-23,-0.012,-0.4,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.021
-420,43,0.48,0.06,-0.6,-12,-2,0.017,0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.02
-474,30,0.39,0.07,0.4,-11,-5,-0.023,0.5,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.017
74,6,-0.34,-0.1,0.4,-11,14,-0.013,0,-8e-04,-9e-04,-9e-04,-9e-04,1e-04,0,0,-9e-04,0.02
142,10,-0.29,0.05,-0.1,-11,-6,0.016,0.4,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.021
-137,-3,0.13,-0.01,0.8,-10,5,-0.006,-0.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.017
-3,-6,0.01,-0.05,0.9,-10,11,-0.009,-0.6,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.019
-102,-6,0.34,0.11,0.6,-10,-5,-0.002,-0.6,-8e-04,-8e-04,-8e-04,-6e-04,0,0,-3e-04,-6e-04,0.021
-203,-9,0.16,0.13,0.9,-10,-11,-0.019,0,-0.001,-9e-04,-9e-04,-9e-04,-2e-04,0,0,-9e-04,0.02
-118,-27,-0.64,-0.03,-0.5,-11,8,-0.012,-0.2,-8e-04,-0.001,-0.001,-0.001,1e-04,0,0,-0.001,0.019
-67,-29,-0.63,0.1,-1,-12,2,0.011,-2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.02
-86,-31,-0.31,0.07,-1.9,-13,-1,0.022,0.2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.021
-86,-31,-0.27,0.08,-2,-13,-1,0.021,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.02
-169,-35,0.2,0.12,-2,-13,-6,0.026,-0.2,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,-3e-04,0.019
-191,-39,0.56,0.06,-1.5,-12,3,0.024,-0.5,-4e-04,-3e-04,-3e-04,-3e-04,-1e-04,0,-1e-04,-3e-04,0.02
-186,-40,0.63,0.08,-1.3,-12,0,0.018,-0.8,-6e-04,-4e-04,-4e-04,-4e-04,-2e-04,0,-2e-04,-4e-04,0.018
-114,-52,-0.06,0.03,0.5,-11,2,-0.02,-0.1,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.018
-166,-56,-0.21,0.08,0.1,-11,-8,-0.004,0.9,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.018
-13,-63,-0.22,-0.01,-0.8,-12,6,0.001,0,-7e-04,-7e-04,-7e-04,-7e-04,1e-04,0,0,-7e-04,0.022
-149,-64,0.02,0.14,-1,-12,-15,0.019,1.6,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.019
-245,-71,0.34,0.09,-0.7,-12,-2,0.017,-1.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.018
-254,-74,0.47,-0.06,-0.4,-11,2,0.015,2,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.019
-228,-80,0.42,0.04,0.5,-11,-3,-0.011,0.7,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.017
47,-86,0.06,-0.05,1.3,-10,9,-0.014,-0.2,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
419,-69,-0.56,-0.04,0.1,-11,9,-0.011,0,-8e-04,-9e-04,-9e-04,-9e-04,1e-04,0,0,-9e-04,0.019
75,-24,0.34,0.14,-1.5,-12,-10,0.016,0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.019
16,-23,0.63,-0.04,-0.6,-12,1,0.014,1.3,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.019
43,-22,0.22,0.05,0.6,-10,-1,-0.03,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.018
40,-21,0.04,-0.02,0.7,-10,-1,-0.033,0.4,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,-0.0012,0.016
205,-19,-0.49,-0.08,0.3,-11,16,-0.032,-0.8,-0.0012,-0.0012,-0.0012,-0.0012,1e-04,0,0,-0.0012,0.019
-164,12,-0.01,0.12,-0.8,-12,-7,-0.006,0.4,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
-203,2,0.14,0.09,-0.8,-12,-4,0.01,0.2,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.018
72,-6,0.28,-0.02,0.8,-10,5,-0.004,-0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.02
-137,-5,-0.08,0.12,1.2,-10,-10,-0.012,0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
103,-15,-0.21,-0.02,-0.7,-12,7,0.007,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.02
26,-7,0.47,0.1,0.1,-11,-4,0.003,-0.3,-7e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,-2e-04,-6e-04,0.019
-27,-7,0.41,0.01,0.5,-10,-3,-0.008,1.5,-8e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,-7e-04,0.018
-28,-7,0.4,0.04,0.6,-10,-1,-0.008,0.7,-8e-04,-8e-04,-8e-04,-7e-04,-2e-04,0,-2e-04,-7e-04,0.019
8,-8,-0.52,0.04,0.3,-11,1,-0.016,0,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,-0.001,0.021
-292,-16,-0.03,0.14,-1.6,-12,-10,0.019,0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.017
-209,-28,0.41,-0.05,-1.1,-12,9,0.016,0,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.018
-29,-32,0.6,-0.01,0.1,-11,8,-0.001,-0.4,-7e-04,-7e-04,-7e-04,-6e-04,0,0,-2e-04,-6e-04,0.017
67,-32,0.54,-0.07,0.8,-10,12,-0.008,0.4,-8e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,-7e-04,0.018
91,-32,0.52,-0.05,0.9,-10,12,-0.009,-0.5,-9e-04,-8e-04,-8e-04,-7e-04,-2e-04,0,-2e-04,-7e-04,0.017
212,-29,0.28,-0.1,1.3,-10,13,-0.023,0.6,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.019
306,-18,-0.29,0.07,1.4,-10,-3,-0.035,-0.5,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,-0.0012,0.021
301,-17,-0.36,0.07,1.3,-10,-4,-0.035,-0.4,-9e-04,-0.0012,-0.0012,-0.0012,3e-04,0,0,-0.0012,0.02
196,-10,-0.44,0.1,0.6,-10,-7,0.003,0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.021
139,-8,-0.41,0.21,0.3,-11,-12,0.004,-1.9,-5e-04,-6e-04,-6e-04,-6e-04,0,0,1e-04,-6e-04,0.022
-191,-8,-0.22,0.21,-0.4,-11,-18,0.01,0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.018
-111,-20,0.08,0,-0.5,-11,4,-0.002,0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.017
43,1,0.37,0.14,-0.2,-11,-11,0.012,0,-6e-04,-4e-04,-4e-04,-4e-04,-3e-04,0,0,-4e-04,0.022
-48,1,0.35,0.22,0.2,-11,-16,-0.012,-1.5,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.019
-156,-20,-0.32,0.02,0.4,-11,3,-0.01,0,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.02
349,-9,0.17,0.02,0.7,-10,4,-0.01,-0.3,-8e-04,-8e-04,-8e-04,-8e-04,0,0,-2e-04,-8e-04,0.02
352,-3,0.04,0.11,0.8,-10,-6,-0.014,-1.3,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.021
-336,-4,0.17,0.1,-0.3,-11,-4,0.014,-0.7,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.017
-250,-13,0.4,-0.02,0.3,-11,8,0.012,-0.9,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.018
40,-22,-0.47,0.02,1.3,-10,2,-0.012,0,-7e-04,-8e-04,-8e-04,-8e-04,1e-04,0,0,-8e-04,0.021
-2,-21,-0.47,0.22,0.7,-10,-18,0.006,-2.4,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.018
-111,-22,-0.4,-0.07,0.4,-11,-7,0.013,3.2,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.02
-68,-23,-0.29,0.21,0,-11,-6,0.01,-4.4,-4e-04,-5e-04,-5e-04,-5e-04,1e-04,0,0,-5e-04,0.019
-121,-24,-0.2,0.02,-0.2,-11,-7,0.018,2,-3e-04,-4e-04,-4e-04,-4e-04,1e-04,0,0,-4e-04,0.017
246,-19,0.41,0.01,1.2,-10,4,-0.006,-0.4,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.02
238,-14,0.31,0.17,1.6,-9,-13,-0.012,-2.2,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.021
-165,-12,-0.28,0.13,1.7,-9,-12,-0.016,0,-9e-04,-9e-04,-9e-04,-9e-04,0,0,0,-9e-04,0.018
262,-19,0.12,-0.01,-1.4,-12,7,0.011,-0.1,-6e-04,-6e-04,-6e-04,-6e-04,-2e-04,0,0,-6e-04,0.02
149,-6,0.3,0.11,-0.7,-12,-8,0.003,0.1,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.021
65,-4,0.35,0.19,-0.4,-11,-14,0.008,-1.4,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.02
-35,-4,0.36,0.09,-0.1,-11,-10,-0.01,1.5,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.022
-178,-6,0.24,0.2,0.4,-11,-20,-0.011,-0.4,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.019
-291,-19,-0.3,0.06,0.4,-11,-2,-0.027,0.2,-0.0011,-0.0011,-0.0011,-0.0011,1e-04,0,0,-0.0011,0.018
-389,-33,-0.26,0.11,-0.6,-11,-6,0.009,-0.3,-5e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.017
-402,-40,-0.12,-0.13,-0.8,-12,10,0.017,3.3,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.018
-236,-54,0.45,0.01,-0.3,-11,4,0.017,0.1,-4e-04,-4e-04,-4e-04,-4e-04,-1e-04,0,0,-4e-04,0.019
-213,-57,0.52,0.06,0.1,-11,3,0.003,-0.6,-7e-04,-7e-04,-7e-04,-6e-04,-2e-04,0,-2e-04,-6e-04,0.02
-39,-72,-0.24,-0.13,1,-10,21,-0.026,-1.3,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.016
309,-67,-0.39,-0.11,0.3,-11,15,0,0.3,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.018
511,-51,-0.29,-0.01,-0.6,-11,6,0.007,0.2,-6e-04,-6e-04,-6e-04,-6e-04,0,0,0,-6e-04,0.022
-68,-30,0.04,0.27,-1.1,-12,-25,0.011,0.5,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.018
-156,-37,0.33,0,-0.7,-12,5,0.013,-0.9,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.017
-98,-39,0.44,-0.04,-0.4,-11,9,0.013,0.3,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.018
-2,-40,0.31,0.02,0.6,-10,2,-0.014,0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.019
-23,-40,-0.35,0.07,0.7,-10,-4,-0.032,0.1,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,-0.0012,0.017
-27,-40,-0.62,-0.14,0.2,-11,8,-0.022,3.2,-9e-04,-0.0011,-0.0011,-0.0011,2e-04,0,0,-0.0011,0.017
-4,-40,-0.66,-0.11,0.1,-11,12,-0.022,2,-7e-04,-9e-04,-9e-04,-0.0011,2e-04,0,2e-04,-0.0011,0.018
24,-40,-0.68,-0.02,-0.1,-11,13,-0.009,-0.2,-6e-04,-7e-04,-7e-04,-9e-04,2e-04,0,2e-04,-9e-04,0.017
389,-26,0.11,-0.03,-1.4,-12,9,0.018,-0.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.02
241,4,0.61,0.12,0.7,-10,-7,-0.004,-0.3,-7e-04,-7e-04,-7e-04,-6e-04,0,0,-2e-04,-6e-04,0.021
-95,8,0,0.19,1.7,-9,-16,-0.035,-0.8,-0.0012,-0.0012,-0.0012,-0.0012,0,0,0,-0.0012,0.02
-332,-1,-0.66,0.11,1,-10,-10,-0.027,0.2,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.018
-381,-5,-0.8,-0.05,0.5,-10,-8,-0.018,1.2,-9e-04,-0.001,-0.001,-0.001,1e-04,0,0,-0.001,0.017
-182,-17,-0.74,-0.06,-1.5,-12,12,0.011,0.4,-5e-04,-7e-04,-7e-04,-7e-04,1e-04,0,0,-7e-04,0.018
-11,-20,-0.11,0.03,-2.6,-14,6,0.029,-0.3,-4e-04,-3e-04,-3e-04,-3e-04,-1e-04,0,0,-3e-04,0.016
105,-10,0.48,0.07,-0.6,-12,-3,-0.005,0.1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.02
-115,-9,0.38,0.12,0.8,-10,-10,-0.006,0,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.019
-133,-10,0.37,0.12,0.8,-10,-10,-0.006,0,-8e-04,-7e-04,-7e-04,-7e-04,-2e-04,0,0,-7e-04,0.02
-202,-13,0.2,0.11,1.1,-10,-6,-0.024,-0.4,-0.001,-0.001,-0.001,-0.001,0,0,0,-0.001,0.019
-243,-32,-0.64,-0.07,-0.2,-11,8,-0.009,1.6,-7e-04,-9e-04,-9e-04,-9e-04,2e-04,0,0,-9e-04,0.019
-192,-36,-0.52,0.04,-0.9,-12,-2,0.015,0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.018
-186,-38,-0.4,0.01,-1.2,-12,3,0.022,0.6,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.017
-162,-39,-0.26,-0.06,-1.4,-12,4,0.024,0.4,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,-3e-04,0.016
343,-35,0.51,-0.09,-0.9,-12,15,0.019,-0.1,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,-3e-04,0.019
464,-28,0.67,0.23,-0.3,-11,1,0.012,-5.1,-4e-04,-4e-04,-4e-04,-4e-04,0,0,0,-4e-04,0.02
377,-20,0.69,0.15,0.6,-10,-8,-0.008,-1,-7e-04,-7e-04,-7e-04,-7e-04,0,0,-2e-04,-7e-04,0.022
198,-14,0.4,0.25,1.3,-10,-25,-0.032,-0.9,-0.0011,-0.0011,-0.0011,-0.0011,0,0,0,-0.0011,0.021
-303,-17,-0.47,0.18,1.3,-10,-17,-0.03,-0.1,-9e-04,-0.0011,-0.0011,-0.0012,1e-04,0,1e-04,-0.0012,0.018
-422,-24,-0.56,-0.08,0.7,-10,-5,-0.002,3,-7e-04,-7e-04,-7e-04,-7e-04,1e-04,0,0,-7e-04,0.016
-317,-31,-0.52,-0.14,0.1,-11,17,0.005,1.4,-5e-04,-6e-04,-6e-04,-6e-04,1e-04,0,1e-04,-6e-04,0.015
-208,-34,-0.44,-0.14,-0.3,-11,18,0.019,0.1,-3e-04,-3e-04,-3e-04,-4e-04,0,0,1e-04,-4e-04,0.016
246,-33,0.21,-0.1,-0.6,-12,16,0.024,-0.2,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,-3e-04,0.017
343,-30,0.34,-0.03,-0.5,-11,16,0.02,-0.6,-3e-04,-3e-04,-3e-04,-3e-04,0,0,0,-3e-04,0.02
-261,-14,-0.19,-0.13,1.2,-10,4,-0.013,3.5,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
-156,-19,-0.16,-0.04,0.9,-10,6,0.007,0.5,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.017
47,-21,0,-0.07,0.8,-10,11,0.008,-0.2,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.018
185,-16,0.02,0.03,0.9,-10,3,-0.006,-0.3,-7e-04,-7e-04,-7e-04,-7e-04,0,0,0,-7e-04,0.019
38,-5,-0.22,0.08,0.3,-11,-4,-0.004,0,-6e-04,-7e-04,-7e-04,-7e-04,1e-04,0,1e-04,-7e-04,0.018
160,28,0.02,0.09,0.9,-10,-6,-0.011,-0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.02
-142,29,-0.26,0.14,0.5,-10,-12,-0.009,0.1,-8e-04,-8e-04,-8e-04,-8e-04,0,0,0,-8e-04,0.018
153,22,0.4,-0.02,0.6,-10,6,0.008,-0.1,-5e-04,-5e-04,-5e-04,-5e-04,0,0,0,-5e-04,0.019
188,24,0.43,0.07,0.9,-10,5,0.004,-0.7,-7e-04,-6e-04,-6e-04,-5e-04,-2e-04,0,-2e-04,-5e-04,0.02
