"climbRate","Sgz","p","q","curPitch","curRoll","absRoll","diffClb","diffRollRate","diffDiffClb","SeTime1","SeTime2","SeTime3","SeTime4","SeTime5","SeTime6","SeTime7","SeTime8","SeTime9","SeTime10","SeTime11","SeTime12","SeTime13","SeTime14","diffSeTime1","diffSeTime2","diffSeTime3","diffSeTime4","diffSeTime5","diffSeTime6","diffSeTime7","diffSeTime8","diffSeTime9","diffSeTime10","diffSeTime11","diffSeTime12","diffSeTime13","diffSeTime14","alpha","Se","goal"
90,-41,0.29,-0.1,0.36,0.5,-5,11,-0.001,-0.2,0.016,0.016,0.016,0.016,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-8e-04
132,-32,-0.06,0.09,0.42,1,-5,-16,-0.021,1.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-6e-04
-75,-31,-0.35,0.11,0.6,0.7,-5,-14,-0.015,0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,-0.001,0,-0.001,0,0.5,0.019,-4e-04
-173,-40,0.29,0.21,0.72,-0.6,-7,-20,0.006,-0.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.02,0,0,0,0,0,0,0,0,0,0,-0.002,0,-0.003,0,0.6,0.02,-5e-04
-210,-51,0.31,-0.14,0.64,0.4,-6,9,-0.005,1.8,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.015,-6e-04
5,-53,-0.44,0.04,0.49,-0.6,-7,-4,-0.001,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-4e-04
155,-53,0.22,-0.05,0.32,-1.9,-8,7,0.013,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-6e-04
346,-35,0.32,-0.02,0.16,-0.6,-6,3,-0.005,-0.1,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7e-04
45,-15,-0.1,0.12,0.49,0.1,-6,-13,-0.012,0,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-6e-04
-128,-17,-0.26,-0.16,0.56,-0.3,-6,8,-0.005,3.7,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-5e-04
221,-9,-0.06,-0.03,0.27,-1.6,-7,4,0.006,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-4e-04
43,12,0.33,0.08,0.47,-0.8,-7,-9,0.004,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-6e-04
-257,-18,-0.17,-0.11,0.67,0.6,-5,13,-0.011,-0.2,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-4e-04
-496,8,0.24,-0.05,0.91,0.6,-5,3,0.001,2.4,0.016,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-6e-04
88,-29,-0.28,-0.08,0.37,0.7,-5,8,-0.006,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-5e-04
79,-21,-0.34,0.11,0.44,-0.5,-6,-9,0,-0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-4e-04
-36,-24,-0.08,-0.05,0.5,-1.4,-7,5,0.011,0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-5e-04
264,-6,0.13,-0.02,0.23,-0.6,-6,3,-0.002,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-6e-04
-29,11,-0.04,0.11,0.55,-0.3,-6,-12,-0.005,-0.1,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-4e-04
-112,-6,0.17,0.03,0.59,0.6,-5,-3,-0.001,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-5e-04
-131,-7,0.16,0.03,0.61,0.7,-5,-3,-0.002,-0.1,0.016,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-6e-04
-93,-21,-0.22,-0.02,0.56,0.7,-5,2,-0.006,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-4e-04
323,0,0.27,0.12,0.23,0.4,-6,-11,0.005,-1.9,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.018,-7e-04
-95,6,0.16,0.18,0.64,1.1,-5,-22,-0.016,0.3,0.018,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-6e-04
-111,-18,-0.4,-0.06,0.55,0.2,-6,7,-0.006,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-4e-04
207,-11,0.07,0.03,0.3,-1.5,-7,-3,0.012,-0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-5e-04
-277,0,0.15,0.17,0.79,0.8,-5,-17,-0.007,-0.2,0.018,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,-0.003,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.02,-6e-04
-128,-42,-0.27,-0.25,0.49,0.4,-6,29,-0.005,-0.7,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.012,-4e-04
-305,11,0.16,0.14,0.83,-0.5,-6,-23,0.004,0.6,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.017,0.017,0.019,0,0,0,0,0,0,0,0,0,0,-0.003,0,-0.003,0,0.6,0.019,-5e-04
32,-2,0.15,0.08,0.47,0.9,-5,-6,-0.004,-1.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-7e-04
-130,-4,-0.14,0.07,0.62,1,-5,-9,-0.017,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-6e-04
-205,-7,-0.29,0.08,0.69,0.8,-5,-9,-0.015,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0,0,0.5,0.018,-4e-04
-21,-15,-0.33,-0.2,0.4,-0.2,-6,27,0.009,0.2,0.016,0.014,0.014,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.4,0.013,-3e-04
285,2,0.1,0.02,0.22,-0.7,-7,-2,0.011,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-4e-04
281,5,0.17,0.02,0.23,-0.6,-7,-2,0.01,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-5e-04
-76,18,0.13,0.11,0.59,0.5,-5,-12,-0.006,0,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-7e-04
-240,11,-0.04,-0.07,0.67,0.7,-5,6,-0.015,1.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-6e-04
-205,9,-0.12,-0.03,0.64,0.6,-5,5,-0.014,-0.6,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,-0.001,0,0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0.5,0.016,-4e-04
-322,-6,-0.1,0.08,0.8,-0.3,-6,-9,0.008,0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.018,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,0.5,0.018,-6e-04
-252,-29,-0.19,0.01,0.7,-0.6,-7,1,-0.005,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-5e-04
-247,-31,-0.21,0.01,0.7,-0.7,-7,1,-0.005,0,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,-0.001,0,-0.001,0,0,0,0,0,0,0,0.5,0.017,-4e-04
39,-42,0,-0.08,0.41,-1.3,-7,10,0.007,-0.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-5e-04
39,-35,0.1,-0.01,0.43,-0.4,-6,2,-0.002,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-6e-04
140,-21,-0.16,0.01,0.35,-0.7,-7,1,-0.003,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-4e-04
292,0,0.1,-0.02,0.2,-1,-7,3,0.005,-0.1,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-5e-04
-534,-23,-0.03,-0.02,0.95,-0.1,-6,1,-0.003,0.3,0.014,0.014,0.014,0.015,0.015,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,-0.002,0,-0.002,0,0,0,0,0,0,0,0,0,0.5,0.016,-4e-04
267,-41,0.09,-0.23,0.14,0,-6,26,0.003,-0.2,0.017,0.016,0.016,0.014,0.014,0.013,0.013,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.001,0,0.002,0,0.001,0,0.001,0,0,0,0,0,0,0,0.4,0.012,-5e-04
258,-10,0.13,0.1,0.28,0.5,-5,-11,-0.001,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-6e-04
-135,-18,-0.29,0.01,0.59,-0.2,-6,1,-0.004,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-5e-04
-132,-20,-0.3,0.01,0.59,-0.4,-6,1,-0.003,0,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,-0.001,0,-0.001,0,0,0,0,0,0,0,0,0,0.5,0.017,-4e-04
44,-26,0.09,-0.02,0.42,-1.3,-7,4,0.008,-0.1,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-5e-04
-211,-26,0.22,0.11,0.7,-0.4,-6,-12,-0.001,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-4e-04
-232,-27,0.22,0.11,0.72,-0.4,-6,-12,-0.001,-0.1,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-5e-04
-257,-45,0.2,-0.08,0.68,0.4,-6,8,-0.003,0.4,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-7e-04
6,-53,-0.27,-0.04,0.45,0.6,-5,4,-0.013,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-6e-04
39,-51,-0.46,0.06,0.47,-0.6,-6,-9,-0.001,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.5,0.018,-4e-04
38,-51,-0.34,-0.03,0.42,-1.6,-7,4,0.011,0.2,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-3e-04
80,-47,0.05,0.03,0.4,-2,-8,-1,0.015,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-4e-04
75,-46,0.14,0.03,0.41,-2,-8,-2,0.015,-0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-5e-04
-147,-47,0.27,0.06,0.63,-0.4,-6,-6,-0.003,-0.1,0.016,0.016,0.016,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-6e-04
-158,-48,0.27,0.06,0.63,-0.3,-6,-6,-0.004,-0.1,0.016,0.016,0.016,0.016,0.016,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.002,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.5,0.017,-5e-04
33,-56,0.12,-0.12,0.4,0.5,-6,13,-0.006,0.2,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-6e-04
83,-55,0.1,-0.11,0.35,0.5,-6,13,-0.006,-0.2,0.017,0.017,0.017,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-5e-04
133,-54,0.08,-0.11,0.31,0.5,-5,12,-0.006,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0.001,0,0,0,0.002,0,0,0,0,0,0,0,0.4,0.015,-8e-04
161,-48,-0.08,0.17,0.39,0.6,-5,-17,-0.016,-1.2,0.019,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.019,-0.003,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.5,0.019,-6e-04
-114,-47,-0.26,0.26,0.69,0.4,-6,-34,-0.019,0.9,0.015,0.015,0.015,0.016,0.016,0.017,0.017,0.018,0.018,0.019,0.019,0.021,0.021,0.021,0,0,-0.002,0,-0.002,0,-0.002,0,-0.002,0,-0.003,0,0,0,0.6,0.021,-4e-04
-132,-55,-0.38,-0.21,0.51,-0.5,-6,21,0.007,1.3,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.013,-3e-04
244,-54,-0.22,-0.12,0.19,-1,-7,19,0.014,-1.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.015,0.015,0.014,0.014,0.014,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0.4,0.014,-4e-04
284,-31,0.23,0.1,0.25,-1,-7,-9,0.009,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-5e-04
74,-20,-0.19,0.12,0.45,0.9,-5,-12,-0.001,-0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-4e-04
-41,-20,-0.19,0.11,0.55,0.7,-5,-12,0,0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,-0.003,0,0,0,0,0,0.5,0.018,-5e-04
-85,-23,-0.18,0.03,0.54,0.4,-6,3,-0.001,-1.3,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-4e-04
205,-15,0.27,-0.03,0.27,0.9,-5,3,0.002,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-5e-04
250,-7,0.25,0.01,0.24,1.5,-5,0,-0.007,-0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.016,-6e-04
-248,-3,-0.2,0.13,0.74,1.7,-4,-15,-0.011,0,0.017,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-5e-04
-411,-10,-0.31,0.05,0.88,1.4,-5,-14,-0.009,0.6,0.014,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.017,0.017,0.018,-0.001,0,0,0,0,0,0,0,-0.002,0,-0.002,0,-0.002,0,0.5,0.018,-4e-04
-235,-22,-0.33,-0.16,0.63,0.7,-5,14,0.006,0.9,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.014,-3e-04
230,-21,-0.03,-0.1,0.22,0.1,-6,11,0.011,0.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-4e-04
429,3,0.17,0.12,0.14,0.4,-6,-17,0.002,-0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-6e-04
-86,15,-0.02,0.13,0.6,0.9,-5,-15,-0.009,0,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-5e-04
-143,3,-0.21,-0.09,0.56,0.5,-5,11,-0.005,-0.5,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-3e-04
103,3,-0.18,-0.09,0.34,-0.1,-6,10,0.009,0.4,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-4e-04
229,11,0.04,0.14,0.31,-0.3,-6,-15,0.008,-1.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-5e-04
-56,15,0.15,0.19,0.57,0.1,-6,-13,0.001,-0.6,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-4e-04
-265,2,0.16,-0.05,0.69,0.6,-5,7,0,-0.9,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-5e-04
184,28,-0.14,0.2,0.37,-0.6,-7,-20,0.002,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-4e-04
-493,12,0.16,0.05,0.92,-0.7,-7,-2,0.009,-0.3,0.016,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-3e-04
-523,4,0.24,0.04,0.95,-0.5,-6,-4,0.008,0.2,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.017,0.017,0.017,0,0,0,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0.5,0.017,-5e-04
-345,-18,0.33,-0.06,0.75,0.5,-6,7,-0.003,0.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,-6e-04
77,-34,-0.35,-0.04,0.38,0.7,-5,5,-0.008,0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,-5e-04
312,-27,-0.44,0.13,1,-0.2,-16,2,-0.002,-0.2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.05,-0.0021
337,-17,-0.42,0.14,0.96,-1,-17,1,0.007,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.05,-0.002
355,-9,-0.31,0.18,0.93,-1.5,-17,1,0.007,-0.2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,1.4,0.05,-0.0019
157,20,0.28,0.3,1.21,-1.6,-17,-10,0.008,-0.3,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.051,-0.0021
-109,21,0.37,0.44,1.6,-0.8,-17,-18,-0.001,-1,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.053,-0.0023
-333,17,0.36,0.38,1.87,-0.4,-16,-19,-0.003,0.1,0.05,0.05,0.05,0.052,0.052,0.054,0.054,0.054,0.054,0.054,0.054,0.053,0.053,0.053,0,0,-0.003,0,-0.003,0,0,0,0,0,0,0,0,0,1.5,0.053,-0.0022
-626,-47,-0.13,0.01,2,0.3,-16,6,-0.007,-0.1,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.042,-0.0018
641,-61,0.11,-0.11,0.28,-0.5,-16,20,0.003,-0.2,0.042,0.042,0.042,0.04,0.04,0.039,0.039,0.039,0.039,0.037,0.037,0.037,0.037,0.037,0,0,0.002,0,0.002,0,0,0,0.001,0,0,0,0,0,1.1,0.037,-0.0019
375,4,0.05,0.33,0.82,0.2,-16,-16,-0.004,-0.2,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.046,-0.0021
-352,4,-0.33,0.33,1.65,-0.5,-16,-15,-0.008,-0.2,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.045,0,0,0,0,0,0,0,0,0,0,0,0,-0.004,0,1.2,0.045,-0.0015
