"theta1","theta2","theta3","theta4","theta5","theta6","theta7","theta8","alpha1","alpha2","alpha3","alpha4","alpha5","alpha6","alpha7","alpha8","a1","a2","a3","a4","a5","a6","a7","a8","d1","d2","d3","d4","d5","d6","d7","d8","y"
0.20405399,0.17291004,0.12584293,0.12202425,0.029891894,-0.26176827,-0.052887146,0.19645355,0,0.39269908,0,0,-0.39269908,-0.39269908,0.39269908,0.39269908,0,0.29894271,0,0.30622363,0.2746844,0.29124705,0,0.26385988,0,0,0,0,0,0,0,0,1.3718334
0.27870018,-0.00068082554,-0.13290136,-0.00070630402,0.067200465,-0.27850433,0.15072783,-0.09763532,0.39269908,-0.39269908,-0.39269908,0.39269908,0,0.39269908,0,0,0,0,0.29275092,0,0.28528133,0.28513709,0,0,0,0,0,0,0,0.26797061,0,0.29807794,0.90180808
-0.21847264,0.023852656,0.024360296,-0.2401857,0.14556963,-0.083545412,0.14418283,-0.14382235,0,-0.39269908,0,-0.39269908,0.39269908,-0.39269908,0,0.39269908,0.29429947,0.29209185,0.30426692,0,0.3044125,0.30301791,0.30916584,0.29838369,0,0,0.28675268,0,0.27612906,0,0.32681297,0.2960824,2.3832161
-0.17648369,0.13039668,0.0019027475,-0.064768291,-0.31297248,0.15420239,-0.13429834,-0.23200242,0,0,-0.39269908,0.39269908,0.39269908,0.39269908,0,-0.39269908,0.31690694,0.29460574,0.28565612,0.30459957,0.29554757,0.28285477,0.31876492,0.30947314,0,0,0,0.31046955,0.296614,0,0,0,2.4187525
0.15642352,0.12530405,-0.13853996,0.1073915,-0.23015296,-0.25192475,0.13923096,0.19649706,0,-0.39269908,-0.39269908,0,0,0,0.39269908,0.39269908,0.31780172,0.28867805,0.29941897,0.31207614,0.27788205,0,0,0,0,0,0,0.28579772,0,0.306434,0.31790157,0,1.3693831
0.024570266,0.14717758,-0.076386858,-0.17916624,0.28368425,0.20017528,-0.29983725,-0.25010269,0,0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,0.29674851,0,0.27835535,0.27875871,0.30005383,0,0.29398893,0,0,0.29480337,0.29576243,0,0,0,0.30680445,0,1.5026713
-0.093458718,0.035653245,-0.19179776,-0.27088216,0.079663642,-0.039949796,0.23628303,0.23576269,0.39269908,0.39269908,0,0,-0.39269908,-0.39269908,0,0.39269908,0.26397738,0.29927527,0,0,0.29829834,0.29614859,0.30141106,0.3053984,0,0.29329551,0.30293861,0.29415278,0,0,0,0.29632876,2.0788194
-0.16656996,0.24599264,0.062319843,0.0026171261,0.0037406486,0.037228197,-0.11095526,0.024293781,0,-0.39269908,0,-0.39269908,-0.39269908,0,-0.39269908,0.39269908,0.28890049,0.31258978,0.29293056,0.30215328,0.28120463,0.28818731,0.29647031,0.28948367,0,0.32308883,0,0.31936062,0,0.31101841,0.28940866,0,2.0823144
-0.072281631,-0.29765995,-0.098570334,0.20436179,-0.3087521,0.086237947,-0.12968199,0.071759683,-0.39269908,0,-0.39269908,-0.39269908,0.39269908,0.39269908,-0.39269908,0.39269908,0.32019279,0,0.3135071,0.29338484,0,0.30506007,0.29358949,0.2770985,0,0,0.29666089,0.2771859,0.30743684,0,0,0,1.4199758
-0.16150639,-0.10178413,0.22554378,0.068581238,0.30867851,-0.06642387,0.13605289,0.18973233,0.39269908,0,0.39269908,-0.39269908,-0.39269908,0,0.39269908,0.39269908,0.28418718,0.28934297,0.28887986,0.31086021,0,0.31728104,0.29171697,0.29522332,0.29884944,0,0,0,0.29912421,0,0,0,1.5200668
-0.034677028,0.26278912,0.24582067,0.31373369,0.072947661,0.18189309,0.30747644,-0.16332523,0.39269908,0,0.39269908,0,0,0.39269908,0,-0.39269908,0.30578346,0.30985993,0,0.28240347,0.28786367,0.29581255,0,0,0.30880636,0.32050365,0.32182505,0,0,0,0.28882581,0.29747773,1.8971094
-0.10613004,0.068797873,0.17975267,0.14760326,0.16637866,0.30869119,0.1466592,0.0075214214,0.39269908,0.39269908,0,0.39269908,0.39269908,0,0.39269908,0.39269908,0.3128876,0.31756739,0.30865607,0.30478655,0.31007399,0,0,0,0.31482489,0,0.29568778,0.30090763,0.29410493,0.28146554,0.27167787,0,1.8714321
-0.11367879,0.11722537,-0.20015344,0.038527898,-0.2580309,-0.070786055,-0.29424108,0.18524363,0,-0.39269908,0,0.39269908,0.39269908,0.39269908,0.39269908,0.39269908,0.3078245,0,0.30654355,0.30219286,0.27051944,0.2788429,0,0,0.27608515,0,0,0.28980711,0.31537241,0,0,0,1.182323
-0.11712619,-0.017839732,-0.12444112,0.19052786,0.29042774,-0.18765214,0.28952276,0.31032955,0,0,0.39269908,-0.39269908,0,-0.39269908,0,0.39269908,0.29294029,0.31355791,0.27541449,0,0.29702256,0,0,0,0,0,0,0,0,0.3069336,0,0,1.0688188
0.043694998,-0.12253681,0.15201139,0.11221827,-0.15973389,0.15756759,-0.1240562,-0.25168322,-0.39269908,0.39269908,0.39269908,0.39269908,0,0,-0.39269908,0,0,0,0.28359863,0.31294447,0.29141521,0.29447816,0.29194981,0.30580195,0.29189473,0,0,0,0,0.31447963,0,0,1.423376
0.25327119,-0.12912596,-0.0077876459,-0.19670993,0.10837774,0.0092267398,-0.12086203,0.025605344,0,0.39269908,-0.39269908,-0.39269908,0,0,0,0.39269908,0.29276588,0.29920082,0,0,0,0,0,0.28087455,0.30115301,0,0,0.30830166,0,0,0.29498597,0,0.99900937
-0.20445239,0.042773651,0.10035273,0.22145554,-0.15570186,0.065595373,-0.23758987,-0.2086434,0,-0.39269908,0,-0.39269908,0,0.39269908,-0.39269908,0,0.30106868,0.30018365,0.30753802,0.29010401,0.30796963,0.27011657,0,0.28934956,0,0.27530152,0,0,0.28353749,0.28730519,0.29747386,0.28146424,2.2415043
0.050869031,-0.18570836,0.28598822,-0.032732312,0.27506911,-0.081202308,-0.059333978,-0.084662364,0.39269908,0,0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0,0.29984687,0.30756436,0.30425724,0.31413595,0.31932363,0.28661634,0.2843869,0.29482592,0,0.30596704,0,0.30919837,0,0,0,0.29061586,2.1722786
0.00039902451,-0.20509887,-0.14131676,-0.066733109,-0.034782622,-0.25528746,0.17087568,-0.13638461,-0.39269908,0,0,0.39269908,0.39269908,0,-0.39269908,-0.39269908,0.28261981,0.27515079,0,0.28809418,0,0.3032443,0.28497244,0.28901929,0.28703433,0,0,0.30433405,0,0,0.29868105,0.28275739,2.0513878
0.12826572,0.001133747,0.2053304,0.26259584,0.13888498,0.036456195,0.10869528,-0.3087924,0,-0.39269908,0,-0.39269908,0,-0.39269908,0,-0.39269908,0.32687271,0.28110107,0,0.31787428,0.305518,0.27623349,0.3013669,0.29885446,0.31493627,0.26807634,0.29153697,0,0.29646771,0.31325073,0.30906626,0,1.7248781
-0.21394021,0.17376899,0.11084037,-0.070328485,-0.14368847,0.28429827,-0.16132079,-0.12399057,0.39269908,0.39269908,0.39269908,-0.39269908,0,0,0,-0.39269908,0.28629877,0.31192056,0.28982618,0.30685968,0.29129043,0,0.29154216,0.277238,0.28007749,0.30256487,0.29178638,0,0.31389898,0,0,0,2.0397816
-0.025098019,-0.22067697,0.046443216,0.19951053,-0.16248769,-0.25835392,0.15502101,-0.19878932,-0.39269908,0.39269908,-0.39269908,0.39269908,0.39269908,0.39269908,-0.39269908,0,0.27190073,0.30169244,0.28623729,0.27566761,0.29276579,0.29615853,0.28433309,0.31041631,0,0,0.31626707,0,0.27720889,0,0.27656026,0,2.0608805
0.1270905,-0.27293935,0.061917935,0.15925204,-0.087842078,0.18674045,0.095750909,0.16176629,0,-0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,0.30139135,0.28675621,0.28594233,0.28032577,0,0,0.29013526,0.27520398,0.28791729,0.30878606,0,0.29827766,0.29133269,0.29503314,0.29745273,0.33617912,1.6157275
-0.10831822,-0.26553096,0.16770508,-0.017646103,-0.011707743,-0.10832994,0.16588293,0.14501472,0,-0.39269908,-0.39269908,-0.39269908,0.39269908,0,0.39269908,-0.39269908,0,0.30132013,0.30157856,0.28869656,0.2967941,0.30170037,0.29936656,0.29575422,0.32145451,0,0.32636157,0.30002176,0.30167908,0,0.32129172,0,2.4840505
0.029183173,-0.2351835,0.022753243,-0.232228,0.058727703,-0.051901695,-0.20566897,-0.29819565,-0.39269908,0,-0.39269908,0.39269908,-0.39269908,0.39269908,0,0,0.29907811,0.31127393,0.32334149,0.30730172,0.30209487,0.29763427,0.31607357,0.29842702,0,0.30321184,0,0,0,0.29318064,0.31514576,0.32015496,2.7301692
-0.10407439,0.060525337,0.0016390422,-0.098633898,-0.2356363,-0.047669477,-0.074766711,0.032951745,0.39269908,-0.39269908,-0.39269908,0.39269908,-0.39269908,0.39269908,-0.39269908,0.39269908,0.30108158,0.30666596,0.30696414,0.30178383,0.30551938,0.2828103,0.30015808,0.29464308,0.29253286,0.29015803,0.30027502,0,0,0,0.3008885,0,2.6514411
0.051755854,0.26778956,0.093440559,0.28745866,0.17649262,0.019600388,0.18480319,0.20874303,-0.39269908,-0.39269908,0,0.39269908,0.39269908,-0.39269908,0.39269908,0.39269908,0.29144326,0,0,0.31381244,0,0.30665486,0.28852934,0.29196238,0,0.31833779,0,0,0.30844323,0.27865226,0.30372872,0,1.7326497
-0.23804975,0.23021563,0.048512658,-0.20520296,-0.0057941877,0.0064598344,-0.12866856,0.13996694,0,0,0.39269908,0,0.39269908,0,-0.39269908,-0.39269908,0,0.27793489,0,0.30145517,0,0,0,0.31586416,0.28750139,0.30411846,0,0,0.30587355,0.29496941,0.30185059,0,1.3285449
-0.02271741,0.20615975,-0.24974315,-0.26538668,0.079349886,-0.28670586,-0.090557052,-0.20489951,0,0.39269908,0,0,-0.39269908,0,0,0,0.30107177,0.29854874,0,0.31244891,0.31638918,0.3049463,0.29137918,0.32236599,0,0,0.30534864,0.29972863,0.29582934,0,0,0,2.4938853
-0.154363,-0.051705914,-0.056767733,-0.30775561,-0.13036383,-0.07821261,-0.076975336,-0.016616397,-0.39269908,0,-0.39269908,0,0,-0.39269908,0.39269908,-0.39269908,0,0.29612352,0.32991557,0.29556594,0,0,0.31995522,0.27355914,0.32558747,0,0,0,0,0,0.29797059,0.29003253,1.3379513
0.1584006,0.053347242,-0.0034387298,0.010572642,-0.11975597,-0.23440036,-0.0097193707,0.0093548255,0.39269908,0,0,0,-0.39269908,-0.39269908,0,0,0.31655187,0.30413169,0.31185934,0,0.31511673,0.30257019,0.31954655,0.29642048,0.30514565,0.29780662,0.28212989,0,0,0.27846649,0.31102742,0,2.9180155
-0.097630916,0.28519381,-0.18973407,-0.14402309,-0.31307217,-0.26466458,0.27762549,0.15817696,0,0.39269908,-0.39269908,0,-0.39269908,0.39269908,-0.39269908,0.39269908,0.31352416,0.27241191,0,0,0,0.31034129,0.29780984,0.28591795,0,0.28338917,0,0,0.29792913,0,0,0,1.1953036
0.19934417,0.18306586,-0.087859225,-0.10144195,-0.30670994,-0.14881276,0.23998768,0.296357,0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,0.39269908,0,0.39269908,0.30622449,0.30994093,0.31481385,0,0.29218019,0.30118552,0.2759831,0.29079507,0.30616261,0,0,0.30777673,0,0,0,0.27468986,2.0160015
-0.061535217,-0.01008941,0.073294928,-0.26479204,0.020371433,-0.050927418,-0.16727049,-0.21798852,0,0,0.39269908,0,0.39269908,0.39269908,-0.39269908,0,0.30233192,0,0.31370329,0.28023291,0,0,0.30294213,0.30477629,0.31894771,0.30424013,0,0,0.30652086,0,0,0.32492485,1.4352922
0.058872798,-0.12657162,0.19736124,0.1567818,-0.13620947,-0.30818062,0.26629279,0.069992912,0.39269908,0,0,-0.39269908,0,-0.39269908,0,0,0,0,0.28343202,0.29385253,0.29746504,0.2898279,0.30965531,0.30357181,0,0,0,0,0.27540737,0,0,0,1.5623043
0.30620978,-0.08929427,0.2841728,0.24315286,0.086453837,-0.27111783,-0.11139409,0.18872861,0.39269908,0.39269908,-0.39269908,-0.39269908,0,-0.39269908,-0.39269908,0.39269908,0.30439511,0,0.31107686,0,0,0,0.29360247,0.30396165,0,0.3239397,0.30106965,0.32696371,0.29311794,0,0.29190255,0,1.7941286
0.077789085,-0.12970591,0.29800268,0.20407665,-0.074576356,0.090658823,0.030401205,0.13008785,-0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,0,0.29650672,0.28410392,0,0.29169063,0,0.28794402,0,0.31354196,0.29214835,0,0,0,0.29541233,0,0.32416709,0,1.4064253
0.27208778,0.077102789,0.27375735,-0.13678966,-0.0062652441,0.25755576,0.25335236,-0.021558338,0.39269908,0.39269908,0.39269908,0,-0.39269908,0.39269908,0.39269908,0.39269908,0.30151532,0.28630221,0.29435465,0.29772694,0.29405033,0,0,0.26721142,0.29617666,0.29794516,0.27960562,0,0,0,0,0.30639588,1.6559047
-0.16264656,0.21312577,-0.039110874,-0.11527492,0.30871224,-0.12782402,-0.117171,-0.14278646,-0.39269908,0.39269908,-0.39269908,0.39269908,0,0,0.39269908,0,0.29388134,0.30246154,0.31474111,0,0.30241628,0.29335993,0.30598284,0.28100701,0.30308871,0.27822479,0,0.2821971,0,0,0,0.28100231,2.1256022
0.15453201,-0.24935453,-0.017024268,-0.24194224,0.15433711,0.24491838,0.22856856,0.012371468,0,-0.39269908,0.39269908,0.39269908,0.39269908,0.39269908,0,0,0.2935691,0,0,0.26166144,0.32187498,0.31458984,0,0.28679795,0.2689246,0.3123581,0.30832569,0.31217608,0.28269788,0,0,0.29660352,2.1923381
0.068218391,-0.1348191,-0.18791075,-0.28712229,-0.17793106,0.30884898,0.28539689,0.081896955,-0.39269908,0.39269908,0.39269908,0.39269908,-0.39269908,0,0,0,0.29194852,0.2830467,0.30501323,0.29197083,0.31510615,0.29295701,0.32436314,0.31647424,0,0.27761709,0,0,0.32537388,0.29212428,0,0.2893054,2.1922769
0.26787242,0.22952449,-0.25769695,-0.11294101,-0.049286345,-0.23178464,-0.029545615,-0.20150835,-0.39269908,0.39269908,0,-0.39269908,-0.39269908,0.39269908,0,-0.39269908,0.30020329,0,0.29872096,0.2958861,0.28701944,0.29235944,0.30949347,0,0.29967635,0.31006753,0.29210007,0,0.3127944,0.30619845,0.2903863,0.31153908,2.2952767
-0.11333844,0.18264461,-0.25638104,0.012331563,-0.088534725,-0.14484812,0.27187792,-0.30839678,-0.39269908,0.39269908,-0.39269908,-0.39269908,-0.39269908,-0.39269908,-0.39269908,0.39269908,0,0.28076632,0.28507154,0.29898446,0.31560355,0,0.29005889,0,0.28767057,0,0,0,0.28773825,0,0.28061798,0,1.3923868
-0.0015171006,0.26314971,0.023046846,0.30412261,0.017421584,0.0081229806,0.17781452,0.24573975,0.39269908,0.39269908,0,-0.39269908,0.39269908,0.39269908,-0.39269908,0.39269908,0,0.29367599,0.28120997,0.31665592,0.30094457,0.2928502,0.31375552,0.3221546,0.30656334,0.27306907,0.28390204,0,0,0.29571784,0,0,1.8177591
0.083936855,0.15162809,-0.046705506,-0.20959534,0.31317595,0.12392459,-0.075359328,0.12593438,-0.39269908,-0.39269908,0,-0.39269908,0,0.39269908,-0.39269908,0.39269908,0.28779776,0.26985605,0.30802541,0.30339442,0.29612224,0,0,0,0,0,0.29410191,0,0,0,0,0,1.3433221
0.022987254,-0.069121067,0.043182606,0.062159585,-0.1775747,0.015096636,-0.11153113,-0.22949335,0.39269908,0,-0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,0.39269908,0,0.2934748,0.28872594,0.29749448,0.31325393,0.27767312,0.28879687,0,0.32328007,0,0,0.29322681,0.30082874,0.29169541,0,0.2809679,2.0075112
0.31270211,-0.30017609,-0.29007411,-0.1521669,-0.21269818,0.31406112,-0.078704217,-0.17126654,-0.39269908,-0.39269908,0,0.39269908,0,0.39269908,-0.39269908,0,0.29689227,0,0.28640213,0,0.29583281,0.30356505,0.29225268,0.30115433,0.29365177,0.30816364,0,0,0.28233253,0,0,0,1.8223391
0.070503848,-0.050569817,0.18805719,0.23491037,-0.21506902,0.05157059,0.29565599,-0.28098354,0,0.39269908,0.39269908,-0.39269908,-0.39269908,0.39269908,0,-0.39269908,0.27884644,0.31957031,0.32001251,0.31087589,0,0,0.29094162,0.28937283,0,0.32551414,0.27984771,0,0,0.27969312,0.28619865,0,1.7535694
-0.17958217,0.204724,0.12403038,-0.18236067,0.0019552279,0.18895178,0.1906383,0.26166799,0.39269908,-0.39269908,-0.39269908,0.39269908,0,0.39269908,0.39269908,-0.39269908,0.30656124,0.29876278,0.32254664,0.28314242,0.2989196,0,0.28462203,0.28185246,0.30096792,0.29973457,0,0,0.30610909,0.27825011,0,0.30623085,2.6387899
-0.034653008,0.038178717,0.1564695,0.26983699,-0.052791117,-0.074530096,0.23981909,-0.023928139,0,0,0,0.39269908,-0.39269908,0.39269908,0,-0.39269908,0.30398255,0,0,0,0.28624132,0.29549463,0,0.27620466,0.30006584,0.28579284,0,0,0.28380888,0,0,0,0.95508513
0.28191519,-0.0014750511,-0.28676086,0.24159888,-0.27035202,0.193137,0.16006699,-0.21404217,-0.39269908,0.39269908,-0.39269908,0.39269908,0,-0.39269908,0,0.39269908,0.30194351,0.26072622,0,0.31253047,0,0.29499914,0,0.32651896,0,0,0,0.30371937,0,0,0,0,1.5201077
-0.19221385,0.27573219,-0.24660593,0.31140593,-0.093968086,0.27115676,0.13736233,0.20639805,0,0,0,0,0.39269908,0,0.39269908,0.39269908,0.31483853,0.28138041,0.33471825,0.28461034,0,0.32933827,0,0.28010887,0.27717091,0.30843983,0,0.2868458,0.29544518,0.30574569,0,0.30579767,2.4009505
-0.00097027559,0.028859976,-0.012287567,0.19965358,-0.27159946,-0.037955899,-0.18147973,-0.27161275,-0.39269908,-0.39269908,0,0,0,0.39269908,0.39269908,-0.39269908,0.32231325,0.28762844,0.28626804,0,0.29945126,0.30339934,0.30335363,0.30133831,0.28653954,0,0.29883338,0,0,0.3029521,0.30826548,0,1.8064718
0.16092652,-0.21925409,0.084733394,-0.28394864,-0.24547396,-0.14141394,0.1849692,-0.14268197,0.39269908,0,-0.39269908,0,0,0,0,0,0.2929627,0.27847179,0.283184,0,0,0.29103898,0.30746213,0.29663124,0,0,0,0.29475587,0,0.28303862,0,0,1.9025838
-0.29870654,-0.095758905,-0.29615536,0.05623723,0.18805675,0.22764237,0.15384766,0.1868688,-0.39269908,0,0.39269908,0,0,-0.39269908,0.39269908,0.39269908,0.28400046,0.30430388,0.30388584,0.30325023,0.31467357,0.33492718,0.30083307,0.30620456,0,0.29043646,0,0,0.32449882,0.28820848,0,0.29920078,2.171773
-0.19029739,-0.18696951,-0.17558569,0.14337359,0.078356587,-0.016479257,0.12160327,-0.13405177,0.39269908,-0.39269908,0.39269908,0,0.39269908,0,-0.39269908,0,0,0,0.30864169,0.30480061,0,0,0.30117078,0.2921647,0.29766622,0.32420086,0,0,0.27587002,0.29365652,0,0,1.602939
-0.087577939,0.22789373,-0.019911427,0.24242766,-0.16397135,-0.061445588,0.23966144,-0.1602317,0,-0.39269908,0.39269908,-0.39269908,0,0,0.39269908,0.39269908,0.29350612,0,0.30488858,0.28715871,0.30561433,0,0.29730506,0.29149346,0,0,0.28618593,0,0,0,0,0,1.3042966
-0.23189998,-0.083177784,0.039722912,-0.27961065,-0.22182384,0.24895489,0.21180387,-0.26519615,0.39269908,-0.39269908,-0.39269908,-0.39269908,0,0.39269908,0.39269908,0.39269908,0.2854287,0.29570115,0,0.29820487,0.31813635,0.29091693,0.29119827,0.30381753,0.2940833,0.28718793,0.28802257,0.27544304,0,0,0,0.30069545,2.722498
-0.020337621,-0.0091204286,0.022677681,-0.24555755,-0.2897079,-0.28041745,0.041184714,-0.21552926,-0.39269908,0.39269908,0.39269908,0.39269908,-0.39269908,0.39269908,0.39269908,0.39269908,0,0,0,0.29997412,0.29206818,0.30316904,0.2953145,0,0,0,0.30955759,0.28553659,0,0.29954048,0.2921032,0,1.2657325
0.087084801,0.28040057,0.30336728,-0.11094668,0.16855709,-0.14916771,-0.070787867,0.30361383,0.39269908,0,0.39269908,0.39269908,0,0,-0.39269908,0,0.28176868,0,0,0.31165423,0.28481352,0.30473887,0.31250082,0.28174459,0,0,0,0.30885083,0,0.3187803,0.32698977,0,2.263883
0.16790297,0.16669522,-0.025767001,-0.15452229,-0.21570948,-0.031338311,-0.17206215,0.30165233,0,0,-0.39269908,-0.39269908,0,-0.39269908,0.39269908,0,0,0.30549156,0,0,0,0.32144888,0.29959051,0,0,0,0.31833999,0.30942837,0.31375867,0.2888858,0,0.30710434,1.5662838
-0.29671376,0.09599253,-0.17552761,-0.1369573,-0.31062275,0.062100319,0.082988036,-0.087211523,0,0,0.39269908,0,0.39269908,0.39269908,0,0,0.29368495,0.29480896,0.3161065,0,0.29618268,0,0.31818138,0.30273947,0,0.30551176,0,0,0,0.3341322,0.29861853,0,1.5240806
-0.018634754,-0.29168593,-0.22429976,0.10512499,0.0039733281,0.17796072,0.18958404,0.13570608,0,0,0,0.39269908,0,0,-0.39269908,-0.39269908,0.31541371,0.2845426,0,0,0,0.33038666,0.29220378,0.30115644,0,0.27927179,0.27767452,0,0,0,0.30697356,0,1.4305678
-0.059351735,0.24521104,0.12065826,-0.30885631,0.21965093,0.30183403,-0.11931659,0.23889043,0,-0.39269908,0,0.39269908,0.39269908,0.39269908,0,0.39269908,0.31709412,0.27928872,0,0.28730546,0.30479722,0.320601,0,0.32484941,0,0.3175163,0.30661482,0,0.28701137,0,0,0.33648367,1.9013872
0.028566315,0.078696866,0.04771554,0.22062737,-0.25180997,0.18348063,-0.028460604,-0.18697675,-0.39269908,0,-0.39269908,-0.39269908,0,-0.39269908,0.39269908,0,0.30612038,0,0.27884091,0.31502999,0,0,0.2814464,0.30422314,0.29047835,0,0.29933961,0,0.30059882,0,0.31397695,0.29146352,1.3619531
0.26672902,-0.13810398,-0.10492948,0.14033501,-0.097227617,0.15194138,0.19224656,0.2740292,0,-0.39269908,0.39269908,0,0,0,-0.39269908,0,0,0.30852295,0.30169272,0.29468974,0,0.32143286,0.29123111,0.30107959,0.30197216,0,0.29544561,0,0.29089113,0,0,0,1.697685
-0.13817559,-0.05191768,0.15399927,0.22177448,0.17821114,0.00021204134,-0.20613231,0.082681698,-0.39269908,-0.39269908,0,-0.39269908,-0.39269908,-0.39269908,0,0,0.32764048,0,0.31055628,0,0,0,0,0.31210853,0,0.28744523,0,0.29501202,0.30396366,0.28945617,0,0.27865787,1.4793554
0.0022619939,-0.31009848,0.077131191,0.12279564,-0.20009513,-0.2380854,0.25938187,0.15709682,0.39269908,0,-0.39269908,0.39269908,0.39269908,-0.39269908,0,0.39269908,0.28457832,0,0.306132,0.28617146,0,0.3362318,0.30594079,0,0,0.29825087,0.30610767,0,0.3088564,0.30432578,0.33978693,0,1.8577057
0.16091194,0.16406219,-0.29679334,0.015151265,0.17831255,-0.18041341,0.057080983,-0.082309136,0.39269908,0.39269908,0.39269908,-0.39269908,0,-0.39269908,0.39269908,0.39269908,0,0.3011887,0.2959409,0,0.28556128,0.27980593,0.28456114,0.28111904,0.31038956,0.29343226,0,0,0,0,0.2854994,0.34037345,1.5717792
-0.14512904,-0.051251928,0.033555919,-0.25571752,-0.14559262,-0.3027746,0.019070467,0.07488515,0,-0.39269908,0.39269908,0.39269908,-0.39269908,0,-0.39269908,0.39269908,0.28170397,0.29109521,0,0.31388309,0.30758265,0.29585722,0.30144157,0.28765298,0.31731576,0,0.31348444,0,0,0.30324206,0,0,1.7496436
0.30385376,-0.10292727,-0.13764423,0.082253239,0.12942379,-0.013162424,-0.052735275,0.23568659,0.39269908,0.39269908,0,0,0,0.39269908,0.39269908,0.39269908,0,0.31423773,0,0.31549873,0.30380047,0.29700805,0,0,0,0,0,0,0,0,0,0,0.9397848
-0.21713929,-0.18603935,-0.25035664,0.10516733,0.087352829,-0.24141666,0.1912654,0.11996239,0,0,-0.39269908,-0.39269908,0,0.39269908,0.39269908,0,0,0.31583173,0.28308623,0,0.28017569,0.28719764,0.30345787,0.30997554,0.27101906,0.32673774,0.29343381,0,0,0,0.30613609,0,1.6122971
-0.064321564,0.28365786,-0.24338389,-0.19932407,0.15474348,0.16319102,0.14116017,-0.051769268,0.39269908,0.39269908,0.39269908,0,0.39269908,0,-0.39269908,0.39269908,0,0.30542095,0.30227925,0.31356627,0.28254645,0,0.32232489,0.32327389,0.30263758,0.31971997,0.30328412,0,0.32516923,0.29810261,0.32449712,0,1.9401379
0.28456105,-0.14305334,0.27753742,-0.06529502,0.25906758,-0.09858442,-0.032374221,0.01031007,-0.39269908,0.39269908,-0.39269908,0.39269908,0,-0.39269908,0,0.39269908,0,0.29190885,0.28785579,0.30344935,0.29614807,0,0,0.29924227,0,0,0,0.27448084,0.31390665,0.3019452,0.31050401,0,1.7018755
-0.0085014074,-0.25484796,0.017795255,0.0052281382,-0.095276256,0.27590164,0.088092256,0.24809017,0.39269908,0.39269908,-0.39269908,0,0,0.39269908,-0.39269908,0,0.29179917,0.29509605,0.31189618,0.29260661,0.30626039,0.32267242,0.31384803,0,0,0.28946104,0.31332479,0.31447831,0.30622792,0.31735787,0,0.31480499,2.2533202
